pd_id,party_clf_pdid
pd-111272010253838-1,REP
pd-111276689866-2,DEM
pd-111277640428691-2,REP
pd-111278356635-1,REP
pd-111288764064979-1,DEM
pd-111297060503846-1,DEM
pd-111297320714425-1,DEM
pd-111299296986758-1,DEM
pd-111312077240079-1,REP
pd-111316390402027-1,DEM
pd-111317247030194-1,DEM
pd-111324359048459-2,REP
pd-111328390234709-1,REP
pd-111328390234709-2,REP
pd-111329240265665-2,REP
pd-111329300323263-1,DEM
pd-111340847384689-1,REP
pd-111345033757073-1,DEM
pd-111357233908653-1,DEM
pd-111365203848465-1,DEM
pd-111370500644835-1,DEM
pd-111372324053963-1,REP
pd-111373047248819-1,REP
pd-111383964013784-1,DEM
pd-111393882812494-4,DEM
pd-111394808874763-4,DEM
pd-111401363805464-1,REP
pd-111402350262155-1,DEM
pd-111404822256064-2,REP
pd-111407113720926-1,REP
pd-111414109512852-4,DEM
pd-111416620478477-1,DEM
pd-111417740344668-1,DEM
pd-111419690731870-1,REP
pd-111419787374695-1,REP
pd-111420047143763-1,DEM
pd-111428049989-5,DEM
pd-111445343958423-1,DEM
pd-111446394016187-1,DEM
pd-111449657160486-1,DEM
pd-111450610712205-1,DEM
pd-111455507353353-1,DEM
pd-111462083950719-1,DEM
pd-111463930718596-1,REP
pd-111465727054622-1,DEM
pd-111467630217247-1,DEM
pd-111470184012824-1,DEM
pd-111476990303602-1,DEM
pd-111481347291061-1,REP
pd-111492440221572-2,DEM
pd-111494600689789-1,REP
pd-111498423682413-2,DEM
pd-111499100431-2,REP
pd-111499100431-5,REP
pd-111499100431-6,REP
pd-111503087055858-1,DEM
pd-111503440619370-1,REP
pd-111503440619370-2,REP
pd-111505255557394-1,DEM
pd-111505852238468-1,DEM
pd-111508350389249-1,REP
pd-111510536924945-1,REP
pd-1115138095180309-1,DEM
pd-111515320343670-2,DEM
pd-111522107206523-1,DEM
pd-111523537122063-1,REP
pd-111528413948223-1,REP
pd-111536353963034-1,DEM
pd-111539297116697-1,DEM
pd-111544626920856-1,OTHER
pd-111544626920856-2,DEM
pd-111546200213984-1,REP
pd-111550550550458-2,DEM
pd-111551253762135-1,DEM
pd-111553750664267-1,DEM
pd-111562583949727-1,REP
pd-111566113525432-1,DEM
pd-111581113532778-1,DEM
pd-111583017097286-1,DEM
pd-111584593703965-1,DEM
pd-111586250578284-1,DEM
pd-111593360370616-2,DEM
pd-1115949995266000-1,DEM
pd-111596037293325-1,DEM
pd-111602074038094-1,DEM
pd-111611093912503-1,REP
pd-111615060404108-1,DEM
pd-111622337174297-1,REP
pd-111622337174297-2,REP
pd-111625413975178-1,DEM
pd-111648480319494-1,DEM
pd-111649336927152-2,DEM
pd-111658324019780-1,DEM
pd-111658630395595-1,DEM
pd-111661377023094-1,DEM
pd-111665707294523-1,DEM
pd-111676833712135-1,REP
pd-111676833712135-2,DEM
pd-111678386904202-2,DEM
pd-111681857371354-1,DEM
pd-111684366906963-1,DEM
pd-111696473893294-1,DEM
pd-111697100633982-1,REP
pd-111701920447350-1,DEM
pd-111702860231554-1,DEM
pd-111702962778418-1,DEM
pd-111707613902889-1,DEM
pd-111718570352005-2,REP
pd-111718570352005-3,REP
pd-111718570352005-4,REP
pd-111723387374370-1,DEM
pd-111723387374370-3,DEM
pd-111735607213518-1,REP
pd-111737803999295-1,DEM
pd-111747450209594-1,DEM
pd-111749023656141-2,REP
pd-111753383779496-1,DEM
pd-111753503664494-1,REP
pd-111765403716460-1,DEM
pd-111774170532108-1,REP
pd-111779833670711-1,DEM
pd-111786617200524-1,OTHER
pd-111801517140190-1,DEM
pd-111804670526973-2,DEM
pd-111812468884033-3,DEM
pd-111814756964720-1,REP
pd-111819133988789-2,REP
pd-111824001908-2,DEM
pd-111824527318291-1,DEM
pd-111831805841449-2,DEM
pd-111836347316455-1,DEM
pd-1118374078183001-2,DEM
pd-111841860492463-1,REP
pd-1118500958164482-1,REP
pd-111852506957133-1,REP
pd-111854997308582-1,DEM
pd-111863290365483-1,REP
pd-111864670381675-2,DEM
pd-111875367035469-2,REP
pd-111877423998362-1,REP
pd-111879680307648-1,DEM
pd-111892670610842-1,DEM
pd-111892670610842-2,REP
pd-111894353686773-1,DEM
pd-111897803923319-1,DEM
pd-111900170150894-1,REP
pd-111902227273093-1,REP
pd-111904403525346-1,DEM
pd-111912067251574-1,DEM
pd-111918396546-2,DEM
pd-111918887167840-1,REP
pd-111924533586533-1,REP
pd-111924577302735-1,DEM
pd-111930457141616-1,DEM
pd-111945143958451-1,REP
pd-111945553601129-1,REP
pd-111945690573961-1,REP
pd-111959897073862-1,DEM
pd-111960873829839-1,REP
pd-111963487015004-1,REP
pd-111964133936264-1,DEM
pd-111964467341651-1,DEM
pd-111968853598774-2,DEM
pd-111970193915881-1,DEM
pd-111970730196550-1,DEM
pd-111976013998891-2,DEM
pd-111976426824435-1,REP
pd-111979980165127-1,DEM
pd-111980366036026-1,DEM
pd-111984160481667-1,DEM
pd-111989802186290-2,REP
pd-111994170421276-1,REP
pd-112000723779717-1,DEM
pd-112003473894270-1,REP
pd-112004227316969-1,DEM
pd-112004637200438-1,DEM
pd-112009003928992-1,DEM
pd-112010527022619-1,DEM
pd-112022700619928-1,REP
pd-112023030344859-1,DEM
pd-112031383826265-1,DEM
pd-112033283896595-1,REP
pd-112034797286562-1,REP
pd-112034797286562-2,REP
pd-112040085538227-2,DEM
pd-112043050446693-1,DEM
pd-112049393932531-1,DEM
pd-112049870509047-1,DEM
pd-112061263559394-1,DEM
pd-1120618731414513-2,DEM
pd-112062353744949-1,DEM
pd-112063913630360-1,DEM
pd-112078117033545-1,DEM
pd-112089333925426-2,DEM
pd-1121064611564743-1,DEM
pd-112118913976053-1,DEM
pd-112121200574448-1,DEM
pd-112121200574448-2,DEM
pd-1121259961337606-2,REP
pd-112133287000626-1,DEM
pd-112138553706250-1,DEM
pd-112149703984962-1,DEM
pd-112153683986955-1,DEM
pd-112155313761304-1,DEM
pd-112155313761304-2,DEM
pd-112162620640212-1,DEM
pd-112162620640212-2,DEM
pd-112164673854264-1,REP
pd-112167446928938-1,DEM
pd-112174383865124-1,DEM
pd-112200843755002-1,REP
pd-1122154724623209-2,DEM
pd-112220147316317-1,DEM
pd-112230273854057-2,DEM
pd-112232750607272-1,REP
pd-112246330660684-1,DEM
pd-112254457147442-1,DEM
pd-112254503758651-1,DEM
pd-112264290164451-2,DEM
pd-112270545463453-1,DEM
pd-112279330596568-1,DEM
pd-112284590508434-1,DEM
pd-112287913481898-1,DEM
pd-112289483463726-1,DEM
pd-112294399590247-3,DEM
pd-112294399590247-4,DEM
pd-112297770502058-1,DEM
pd-112307363952338-1,DEM
pd-112307460121896-2,DEM
pd-112313563943482-1,DEM
pd-112314223591410-1,DEM
pd-112325855474892-5,DEM
pd-112325855474892-6,DEM
pd-112329717078044-2,REP
pd-112331693873493-1,REP
pd-112333396969405-1,REP
pd-112333407316557-1,DEM
pd-112334757233941-1,DEM
pd-112337483954790-1,DEM
pd-112340430619303-1,DEM
pd-11234736860-1,REP
pd-11234736860-2,REP
pd-112351917057757-1,DEM
pd-112366486982920-1,DEM
pd-112369890627838-1,DEM
pd-112371360561344-1,REP
pd-112371360561344-2,REP
pd-112373136969224-1,DEM
pd-112374966814067-1,REP
pd-112378316832885-1,DEM
pd-112388493820536-3,DEM
pd-112389000332155-1,REP
pd-112396827260267-1,DEM
pd-112400693571535-1,DEM
pd-112402358796244-2,DEM
pd-112406526796832-1,REP
pd-112410320201197-1,DEM
pd-1124227284413401-1,DEM
pd-112433110117252-1,REP
pd-112434653559226-1,DEM
pd-112449013618609-1,DEM
pd-112466103920096-1,DEM
pd-112479700577922-1,REP
pd-112479700577922-2,REP
pd-112481140138660-1,REP
pd-112494900218144-2,DEM
pd-112494940494897-1,REP
pd-112499087269289-1,DEM
pd-112507865487297-1,DEM
pd-112507907249622-1,DEM
pd-112509643754341-1,REP
pd-112514173528126-2,DEM
pd-112525773437910-1,DEM
pd-112532470608337-1,DEM
pd-112532470608337-2,REP
pd-112534683819040-1,DEM
pd-112534880241832-1,DEM
pd-112542990186598-1,DEM
pd-112544743614462-1,REP
pd-112545487216958-1,DEM
pd-112545515449067-1,REP
pd-112552056936787-1,DEM
pd-112556903649130-1,DEM
pd-112557350493231-2,REP
pd-112557650577104-1,DEM
pd-112558680192867-1,DEM
pd-112564860152128-1,DEM
pd-112566877032386-1,DEM
pd-112577663714397-1,REP
pd-112584613428781-2,DEM
pd-112590290249134-1,DEM
pd-112590300456100-1,REP
pd-112600915451330-4,DEM
pd-112601937255500-1,DEM
pd-112602535494455-3,DEM
pd-112614656925530-2,OTHER
pd-112619620542120-1,DEM
pd-112634507219876-1,REP
pd-112638683935186-1,DEM
pd-1126467634031036-5,REP
pd-112647203617902-1,DEM
pd-112650016883848-1,DEM
pd-112661127086917-2,DEM
pd-112665503895607-1,REP
pd-112667273914601-1,REP
pd-112667740300469-2,DEM
pd-112670293918391-1,DEM
pd-112679213772857-1,REP
pd-112684157091886-1,DEM
pd-112684930507292-1,OTHER
pd-112694470356789-1,DEM
pd-112694470356789-2,DEM
pd-112702297149978-1,DEM
pd-112709846906074-1,DEM
pd-112712482782718-1,DEM
pd-112719120214158-1,DEM
pd-112720455433984-1,DEM
pd-112720517164583-1,REP
pd-112720626850415-2,DEM
pd-112725567164084-1,REP
pd-112725567164084-2,DEM
pd-112727643475757-1,DEM
pd-112735922758892-1,REP
pd-112735922758892-6,REP
pd-112743250455623-1,REP
pd-112746282077711-1,REP
pd-112748330267485-2,DEM
pd-112753486943347-1,DEM
pd-112783100361044-1,DEM
pd-112789440539499-1,DEM
pd-112789440539499-2,DEM
pd-112801260200887-2,DEM
pd-112805397235785-1,REP
pd-112805973431561-1,REP
pd-112806117205280-1,DEM
pd-112811103833790-1,REP
pd-112824416194-1,DEM
pd-112827342072442-1,REP
pd-112831537216212-1,DEM
pd-1128468833877262-1,DEM
pd-112853463890883-1,REP
pd-112854327110866-1,DEM
pd-112854850122242-2,REP
pd-1128729320542893-1,DEM
pd-112876317181516-1,REP
pd-112888880178855-1,DEM
pd-112890602089029-2,REP
pd-112903096897476-1,DEM
pd-112907333412037-1,REP
pd-112907813907607-1,DEM
pd-112915307115298-1,REP
pd-112915449419503-1,DEM
pd-112915726803814-1,DEM
pd-112917766663-1,DEM
pd-112917820415405-1,DEM
pd-112920357120369-1,DEM
pd-112928260536525-1,REP
pd-112936323884151-1,DEM
pd-112938747221779-1,REP
pd-112965703780909-1,DEM
pd-112965703780909-2,DEM
pd-112970240538609-1,REP
pd-112970240538609-2,REP
pd-112977132119152-2,REP
pd-112989946907024-1,REP
pd-112991460422488-1,DEM
pd-113001215788482-2,REP
pd-113003530400863-2,DEM
pd-113007745408957-1,DEM
pd-113009803570948-1,DEM
pd-113012530241783-1,DEM
pd-113024690239931-5,DEM
pd-113026353384458-1,DEM
pd-113026817019341-1,REP
pd-113036053698835-2,DEM
pd-113042546706999-2,REP
pd-113045950554102-1,DEM
pd-113049003549517-1,REP
pd-113049696877173-1,DEM
pd-1130527850299082-2,DEM
pd-113063013589497-1,REP
pd-113072233803615-1,DEM
pd-113073847179456-1,DEM
pd-113080990059635-2,DEM
pd-113084306880934-1,REP
pd-113088277151643-1,DEM
pd-113088277151643-3,DEM
pd-113098776753760-1,DEM
pd-113108007182883-1,REP
pd-113110137118723-2,REP
pd-113111000518007-1,REP
pd-113111000518007-2,REP
pd-113117990452160-1,REP
pd-113121680339746-1,DEM
pd-1131283233717873-1,REP
pd-113136227076281-1,DEM
pd-113137266871601-1,DEM
pd-1131440700290976-2,REP
pd-113156410484634-1,REP
pd-113170747179822-1,OTHER
pd-113176818692348-3,DEM
pd-113185140392362-2,REP
pd-113187580361298-1,REP
pd-113196633840788-1,REP
pd-113196633840788-2,REP
pd-113200640511713-1,REP
pd-113207407109883-1,DEM
pd-113211483868814-1,DEM
pd-113212620458570-1,REP
pd-113213953736393-1,REP
pd-113223650193301-1,REP
pd-113229653480052-2,DEM
pd-113231920133242-1,DEM
pd-113238287134755-5,REP
pd-113238287134755-6,REP
pd-113243573872937-1,DEM
pd-113250450397154-1,DEM
pd-113252090037169-1,DEM
pd-113262943779157-1,DEM
pd-113269308707177-1,DEM
pd-113285443729534-2,DEM
pd-113295860218096-1,REP
pd-113302310024546-1,DEM
pd-113310617054164-1,REP
pd-113314520541500-1,REP
pd-113319723827012-1,DEM
pd-113341064736-4,REP
pd-113350853864899-1,DEM
pd-113353187122176-1,DEM
pd-113362967083806-1,DEM
pd-113363229300687-2,DEM
pd-113379818717424-1,DEM
pd-113379818717424-2,DEM
pd-113384945999306-1,REP
pd-113387567024869-2,DEM
pd-113389263778359-1,DEM
pd-113431117113593-1,DEM
pd-113437503753889-1,REP
pd-113443387183031-1,REP
pd-113443427177866-1,DEM
pd-113443427177866-2,DEM
pd-113445713531586-1,DEM
pd-113454910392478-1,DEM
pd-113461470031531-1,REP
pd-113466290043512-1,DEM
pd-113478013825503-1,REP
pd-113478013825503-2,REP
pd-113490300187592-1,DEM
pd-113496356998554-1,DEM
pd-113509043833583-1,REP
pd-113510323686813-1,DEM
pd-113514973770401-1,DEM
pd-113536203772749-1,DEM
pd-113538078524-4,DEM
pd-113545277025917-1,REP
pd-113546570478664-1,DEM
pd-113547693831329-1,DEM
pd-113549583628396-1,REP
pd-113553048669158-6,REP
pd-113559230542763-1,DEM
pd-113569433447426-1,REP
pd-113571880370310-1,DEM
pd-113573466953576-1,DEM
pd-113581127016514-1,DEM
pd-113583082059848-1,DEM
pd-113583082059848-2,DEM
pd-113583353683244-1,REP
pd-113583703676913-1,DEM
pd-113594240341412-2,REP
pd-113595820361626-2,DEM
pd-113598497082731-1,REP
pd-113603293851420-1,REP
pd-113612867036335-1,REP
pd-113627496703350-1,DEM
pd-113631190288553-1,REP
pd-113632273787005-1,REP
pd-113640350414257-1,REP
pd-113640977158150-1,DEM
pd-1136436273201082-1,DEM
pd-113644000070094-1,DEM
pd-113644103666790-1,OTHER
pd-113647200440904-1,DEM
pd-113651705333681-1,DEM
pd-113661413360984-1,DEM
pd-113666459994300-2,REP
pd-113668017062690-1,REP
pd-1136781033034012-3,DEM
pd-113692773321-2,DEM
pd-113692773321-3,DEM
pd-113693226143185-1,REP
pd-113697127073627-1,REP
pd-113702026736466-1,DEM
pd-1137113289698709-1,DEM
pd-113721100093250-1,DEM
pd-113724457165893-1,DEM
pd-113725003650771-1,OTHER
pd-113730158721842-2,REP
pd-113731616971-1,REP
pd-113734580459990-1,DEM
pd-113737993795351-2,REP
pd-113744330269325-1,DEM
pd-113759593502076-1,DEM
pd-113764163506431-1,REP
pd-113771787091744-2,REP
pd-113780100377489-1,DEM
pd-113784830466154-1,REP
pd-113784830466154-2,DEM
pd-113785707089994-1,REP
pd-113787313696748-1,REP
pd-113793000459349-1,REP
pd-113821048776582-1,REP
pd-113836623797364-1,DEM
pd-113838997060438-2,DEM
pd-113843693493716-1,DEM
pd-113848123388923-1,REP
pd-113848822049548-1,DEM
pd-113849716634490-1,REP
pd-113852043321060-2,DEM
pd-113856217162574-1,REP
pd-113859097000773-1,REP
pd-113859593667945-1,DEM
pd-113883350407034-1,DEM
pd-113888615383809-1,REP
pd-113890283402676-1,REP
pd-113891694102-4,DEM
pd-113891803777283-1,DEM
pd-113895660410012-1,DEM
pd-113896960357316-1,DEM
pd-113905840472418-1,DEM
pd-113909650370063-1,REP
pd-1139257179447098-4,DEM
pd-113925960430190-1,REP
pd-113928880010259-1,DEM
pd-113928880010259-2,DEM
pd-113928880010259-3,DEM
pd-113930443699588-1,DEM
pd-113950243575859-1,DEM
pd-113954276815406-1,DEM
pd-113976907107946-1,DEM
pd-113976907107946-2,DEM
pd-113978176821776-2,DEM
pd-113985180443930-1,DEM
pd-113998050066653-2,DEM
pd-113999160366182-2,DEM
pd-114000486981384-1,REP
pd-114003843758623-1,REP
pd-114006090324531-1,DEM
pd-114009933764548-1,REP
pd-114009933764548-2,REP
pd-114024120458421-1,DEM
pd-114024890020-2,DEM
pd-114030506683240-2,DEM
pd-114036200144073-1,DEM
pd-114039693613630-1,REP
pd-114048570390683-1,REP
pd-114054586907199-1,DEM
pd-114082663726518-1,REP
pd-114083356797912-1,REP
pd-114086613610796-1,DEM
pd-114091240046164-1,DEM
pd-114105537087445-2,REP
pd-114105537087445-3,REP
pd-114111550299859-1,DEM
pd-114119445699062-1,DEM
pd-114123726635017-1,REP
pd-114126890033652-1,DEM
pd-114128055303516-7,DEM
pd-114128055303516-8,DEM
pd-114135133777983-1,DEM
pd-114137377017740-1,DEM
pd-114148480355756-1,DEM
pd-114148480355756-2,DEM
pd-114155800273816-1,DEM
pd-114180570348558-1,REP
pd-114184489945533-1,DEM
pd-114192057073255-1,REP
pd-114197206982439-2,DEM
pd-114201183769182-1,REP
pd-114201266689800-1,REP
pd-1142018602522301-1,DEM
pd-1142018602522301-2,DEM
pd-1142018602522301-3,DEM
pd-114206278630736-2,REP
pd-114211540318589-1,REP
pd-114226275387369-4,DEM
pd-114231340450485-1,DEM
pd-114240797072943-1,REP
pd-114245450124220-1,DEM
pd-114269259984600-1,DEM
pd-114270931919904-2,DEM
pd-114274475307351-2,REP
pd-114279880005275-1,DEM
pd-114288262574961-1,DEM
pd-114289029948093-2,DEM
pd-114295766995280-2,REP
pd-114296486795824-1,DEM
pd-114340033727809-2,REP
pd-114343043750763-1,DEM
pd-114344695275015-4,REP
pd-1143642275839365-1,REP
pd-114371076772585-1,REP
pd-114372336779980-2,DEM
pd-114376606961366-1,DEM
pd-114378380303103-1,DEM
pd-114381685773074-2,DEM
pd-114386721939978-1,REP
pd-114386721939978-2,REP
pd-114414961926268-2,DEM
pd-114415333641979-1,OTHER
pd-114420040286847-1,REP
pd-1144318875648500-1,DEM
pd-114443953250461-1,REP
pd-114446543743908-1,DEM
pd-114449923644887-1,DEM
pd-114458590199922-1,REP
pd-1144771742269225-1,DEM
pd-114477275237474-1,REP
pd-114490766859861-1,DEM
pd-114492913707912-1,REP
pd-114500473286670-1,DEM
pd-114509405243551-1,REP
pd-114517875225866-4,DEM
pd-114537267042171-1,DEM
pd-114545209926916-1,DEM
pd-1145553948900720-1,DEM
pd-114555696650710-1,DEM
pd-114558796866178-2,DEM
pd-114562513525044-1,DEM
pd-114571310255930-1,DEM
pd-114586356650153-1,REP
pd-114600060259326-1,DEM
pd-114602921892188-2,REP
pd-114620391900831-3,DEM
pd-114625563740005-1,REP
pd-114625730266879-1,REP
pd-114629987060833-1,DEM
pd-114646533630729-1,DEM
pd-114646533630729-2,DEM
pd-114656680075132-1,REP
pd-114669040856-1,DEM
pd-114678188585271-1,DEM
pd-114685857065538-1,DEM
pd-114695990361350-1,REP
pd-114701289368103-1,REP
pd-114706870277904-1,DEM
pd-114710126648118-2,REP
pd-114734090327386-1,REP
pd-114740560215592-1,DEM
pd-114752699886655-1,DEM
pd-114768051883131-3,DEM
pd-114772688552263-1,REP
pd-114775398550878-4,DEM
pd-1147822075319831-2,REP
pd-114794070348774-1,DEM
pd-114794070348774-2,REP
pd-114833761835-2,REP
pd-114848270361930-1,REP
pd-114852290355716-1,DEM
pd-114853706619791-1,REP
pd-114866079891340-1,REP
pd-114885646899438-1,REP
pd-114886543237595-1,DEM
pd-114893233534632-1,REP
pd-114893923661865-1,DEM
pd-114894563676886-1,DEM
pd-114904113668632-1,REP
pd-114904113668632-2,REP
pd-114905456962689-1,DEM
pd-114918316723281-1,DEM
pd-114937555342547-2,DEM
pd-114947643693480-1,REP
pd-114947643693480-2,REP
pd-114953746614319-1,DEM
pd-114967676572613-2,REP
pd-114971076538782-3,DEM
pd-114971103236596-1,DEM
pd-114975913229488-1,REP
pd-114975913229488-2,REP
pd-114998110263136-1,DEM
pd-115015579905287-1,DEM
pd-115016933199473-1,DEM
pd-115028271899851-2,DEM
pd-115079396988971-1,DEM
pd-115091723266241-1,DEM
pd-115093490189362-1,REP
pd-1151226001683046-1,DEM
pd-1151226001683046-5,DEM
pd-115128773664050-1,DEM
pd-115132303616182-1,REP
pd-115143808508220-1,DEM
pd-115147409855490-1,DEM
pd-115149426696012-1,DEM
pd-115155551828475-2,DEM
pd-115158766986691-1,REP
pd-115160846938202-1,DEM
pd-115161143244198-1,REP
pd-1151623658378701-2,REP
pd-115166753587876-1,REP
pd-115207933194520-1,DEM
pd-115213283669013-1,REP
pd-115215870306716-1,DEM
pd-115232120222563-1,REP
pd-115246490263779-1,DEM
pd-115246490263779-2,DEM
pd-115264033689135-1,REP
pd-115265929865296-1,DEM
pd-115269849746-2,DEM
pd-1153138974837504-2,DEM
pd-115334500291875-1,DEM
pd-1153398524762412-1,REP
pd-1153398524762412-2,DEM
pd-115343493172883-2,DEM
pd-115347375849126-4,DEM
pd-115365843451334-1,DEM
pd-115365843451334-3,DEM
pd-115381416978578-1,REP
pd-115390733642165-1,DEM
pd-1153947761302254-3,DEM
pd-1153947761302254-4,DEM
pd-115411933619930-1,DEM
pd-115419766900573-1,REP
pd-115425610196448-1,DEM
pd-115429766808436-1,REP
pd-115434546967669-1,DEM
pd-1154470351356356-2,DEM
pd-115454783336289-1,DEM
pd-115469456818262-1,DEM
pd-115497288466814-1,REP
pd-1155212867963791-2,REP
pd-115523556902263-1,DEM
pd-115529195207840-1,DEM
pd-115531120235833-1,DEM
pd-115537443622114-1,DEM
pd-115543236985214-1,DEM
pd-115543458525814-3,DEM
pd-115546839814111-1,REP
pd-1155722127781939-1,DEM
pd-115589465160388-2,DEM
pd-115596000286096-1,DEM
pd-115609796539370-2,DEM
pd-115617711783870-3,DEM
pd-1156426531205011-2,DEM
pd-1156676274461345-4,DEM
pd-115685416902577-1,DEM
pd-115685416902577-2,DEM
pd-115697119813123-1,REP
pd-115700478533045-4,DEM
pd-115752725178943-4,REP
pd-115755960217579-1,DEM
pd-115756089867121-2,DEM
pd-115773513509388-1,DEM
pd-115773576966975-1,REP
pd-1157888894241056-3,DEM
pd-1158060790885061-1,DEM
pd-115813830259856-2,REP
pd-115822368437716-3,REP
pd-1158286117562310-2,REP
pd-1158286117562310-3,REP
pd-115862416835246-1,DEM
pd-115862416835246-2,REP
pd-115883606515801-1,REP
pd-115890076922494-1,DEM
pd-115892836932632-1,REP
pd-115908738935654-2,DEM
pd-115941070206711-1,DEM
pd-115947949854417-1,REP
pd-115961300252232-1,REP
pd-115973786617848-1,REP
pd-115973786617848-2,REP
pd-115974225363-1,REP
pd-115985179953128-1,REP
pd-116015728417129-5,REP
pd-116015728417129-6,REP
pd-116026255150158-1,DEM
pd-116026255150158-3,DEM
pd-116116146886615-1,DEM
pd-116120351884730-1,DEM
pd-116120593123742-1,REP
pd-116140725176256-3,DEM
pd-116155976456213-1,REP
pd-116162003547763-1,DEM
pd-116163441736546-2,DEM
pd-116167643264021-1,REP
pd-116178909777191-1,REP
pd-116238930177726-1,REP
pd-116238930177726-2,REP
pd-116270346784497-1,DEM
pd-116301515238863-1,REP
pd-116329688416805-2,REP
pd-1163542677027283-1,REP
pd-116357339751593-1,DEM
pd-116365680151739-1,DEM
pd-116365680151739-2,DEM
pd-1163811040367180-5,DEM
pd-116387526465442-1,DEM
pd-116399721808-1,REP
pd-116407303075511-1,REP
pd-116407303075511-3,REP
pd-116469686866403-1,DEM
pd-116487955096504-2,REP
pd-116546288359245-2,REP
pd-116546288359245-3,REP
pd-116565033114715-1,DEM
pd-116596460198931-1,DEM
pd-116601218366669-3,DEM
pd-116616056408494-2,DEM
pd-116616190044529-1,DEM
pd-116660950162688-1,REP
pd-116664126486-4,REP
pd-1166660030079480-3,DEM
pd-116714056428209-1,REP
pd-116714056428209-2,REP
pd-116714056428209-3,REP
pd-116719666396166-1,DEM
pd-116723613377024-1,REP
pd-116736754678-2,DEM
pd-116751466838341-1,REP
pd-116759213490423-1,DEM
pd-116773143278334-1,DEM
pd-116789554394-1,REP
pd-116832071685110-2,REP
pd-116853658346802-1,DEM
pd-116855228000-4,DEM
pd-116855228000-5,DEM
pd-116912595637-1,DEM
pd-116919830093614-1,REP
pd-116930989745240-1,DEM
pd-116933488381916-4,DEM
pd-116937739711049-1,DEM
pd-116983848450009-3,DEM
pd-116983848450009-5,DEM
pd-117024400152000-1,DEM
pd-117047670142910-1,DEM
pd-117048250749-1,REP
pd-117049870152040-1,REP
pd-117073190148530-1,DEM
pd-117109506688860-1,DEM
pd-117127731647232-2,DEM
pd-117127731647232-3,REP
pd-117127731647232-5,DEM
pd-117144508670456-2,REP
pd-117174569990652-1,REP
pd-117188196357573-2,DEM
pd-117270790113514-1,DEM
pd-117283326770763-1,REP
pd-117298308962863-2,DEM
pd-117318323437625-1,REP
pd-117321146322386-1,DEM
pd-117339040059412-1,DEM
