pd_id,party_all_clf_pdid
pd-101695465478009-1,DEM
pd-101696195958131-1,DEM
pd-101697985786849-1,DEM
pd-101698433754691-4,REP
pd-1017006135068816-1,REP
pd-101700638824989-1,DEM
pd-101701525645422-1,DEM
pd-101702192338518-1,DEM
pd-101704319118571-NA,DEM
pd-101709155624577-2,DEM
pd-101709591778769-2,REP
pd-101714424645728-1,DEM
pd-101715506056411-2,REP
pd-101721978137633-2,REP
pd-101721978137633-3,REP
pd-101722120014398-3,DEM
pd-101724079282325-1,DEM
pd-101724361319410-1,REP
pd-101725959103831-1,DEM
pd-101728048182216-1,REP
pd-101731775853596-1,DEM
pd-101732141294780-1,DEM
pd-101737325861251-1,REP
pd-101738098982171-1,DEM
pd-1017418485111436-1,REP
pd-101743675789974-1,DEM
pd-101745838861028-2,REP
pd-101745838861028-3,DEM
pd-101751342363487-1,DEM
pd-101752309176488-1,DEM
pd-1017551808288816-2,DEM
pd-101757045438269-2,DEM
pd-101759292543153-2,DEM
pd-101762366012034-1,DEM
pd-101763063980211-4,REP
pd-101763063980211-5,REP
pd-101764208762492-NA,DEM
pd-101769162104674-2,DEM
pd-101769172446533-1,REP
pd-101769576791-1,DEM
pd-101771199180498-1,REP
pd-101772222548873-NA,DEM
pd-101772659242746-1,DEM
pd-101772951980698-1,REP
pd-101773828677066-1,REP
pd-101778816796-1,DEM
pd-101780436028923-1,DEM
pd-101781022639789-1,REP
pd-101781362529298-1,REP
pd-101783009199719-1,DEM
pd-101785992341972-1,REP
pd-101786255946208-1,REP
pd-101786487987685-3,DEM
pd-101791315693-3,DEM
pd-101795402533893-1,REP
pd-101796559128341-1,REP
pd-101800039134135-1,DEM
pd-101800824841307-1,REP
pd-101801518913163-1,DEM
pd-101801518913163-2,DEM
pd-101801554752304-1,REP
pd-101802009305495-1,DEM
pd-101802802449040-1,DEM
pd-101805507983734-2,REP
pd-101821305674275-1,REP
pd-1018220761543726-2,DEM
pd-101822944998763-2,DEM
pd-101822944998763-3,REP
pd-101825298986393-3,DEM
pd-101828156534504-1,REP
pd-101831304856606-1,DEM
pd-101833229261436-NA,DEM
pd-101834525872364-1,DEM
pd-101836208181009-1,REP
pd-101836242653828-1,REP
pd-101837202061002-2,DEM
pd-101839787965508-1,DEM
pd-101844408119941-2,DEM
pd-101844859288994-1,REP
pd-101847546030183-1,DEM
pd-101848887837497-1,REP
pd-101850588713624-1,REP
pd-101853599327372-1,REP
pd-101855919132345-1,REP
pd-101856612711664-NA,REP
pd-101861488168853-1,DEM
pd-101862112399156-1,DEM
pd-101865265827142-1,DEM
pd-1018654714824453-3,REP
pd-1018654714824453-NA,DEM
pd-101868828819538-1,DEM
pd-101870035781663-1,DEM
pd-101875182457391-1,DEM
pd-101877122452769-1,DEM
pd-101883339223182-1,REP
pd-101890411955576-1,DEM
pd-101890714729176-2,REP
pd-101891175982734-1,REP
pd-101894672657396-1,REP
pd-101895195409248-2,DEM
pd-101895525745942-1,DEM
pd-101896504774473-1,DEM
pd-101897918996673-1,DEM
pd-101898606040307-1,DEM
pd-101908012554859-1,DEM
pd-101910727881582-2,REP
pd-101911332415024-1,REP
pd-101912299139400-1,REP
pd-101913248977000-1,REP
pd-101917585837646-1,REP
pd-101918201266096-1,DEM
pd-101919233222101-2,DEM
pd-101919809150201-1,DEM
pd-101922614722612-2,REP
pd-101922748750414-2,REP
pd-101929818820586-1,DEM
pd-101933159140878-1,REP
pd-101933159140878-2,REP
pd-101933469326616-1,DEM
pd-101933469326616-2,DEM
pd-101934425980532-1,REP
pd-101934808214473-2,DEM
pd-101935438986046-1,DEM
pd-101942039319669-NA,DEM
pd-101948154894667-1,REP
pd-101953838806048-3,DEM
pd-101954402369863-1,REP
pd-101954542554698-1,DEM
pd-101955805799397-1,REP
pd-101957862519154-2,DEM
pd-101958878206138-1,REP
pd-101959052377361-1,REP
pd-101960074829727-2,DEM
pd-101960809110602-1,DEM
pd-101960885328177-2,REP
pd-101964888712890-1,REP
pd-101965775951869-2,DEM
pd-101965971991961-1,DEM
pd-101970382596828-1,REP
pd-101973008102368-1,REP
pd-101974595819750-1,REP
pd-101976061457528-2,REP
pd-101976685571889-1,REP
pd-101978246005001-2,DEM
pd-101980075852672-1,REP
pd-101982175957773-1,DEM
pd-101984508321127-2,DEM
pd-101986172718999-1,DEM
pd-101988869133213-1,DEM
pd-101989202376831-1,REP
pd-101990959325092-1,REP
pd-101991932110877-1,REP
pd-101992372620580-1,DEM
pd-102000398791751-1,REP
pd-102002064953130-1,DEM
pd-102004012481019-1,REP
pd-102005138789052-1,REP
pd-102007279056485-2,REP
pd-102012591203462-2,REP
pd-102013562470431-1,REP
pd-102013595725316-1,REP
pd-102014042573323-1,DEM
pd-102015941363813-1,DEM
pd-102020292061267-1,REP
pd-102021146015125-2,DEM
pd-102022212245872-2,REP
pd-102026075723168-2,REP
pd-102027764795677-4,REP
pd-102028396023568-1,DEM
pd-102033112626639-1,REP
pd-102033222343445-1,REP
pd-102033271293646-1,REP
pd-102036479102035-1,REP
pd-102037158331883-1,DEM
pd-102038821839249-1,DEM
pd-102042829250930-1,REP
pd-102046994997860-2,REP
pd-102047517918-5,DEM
pd-102047965594274-1,REP
pd-102053236020680-1,DEM
pd-102054835712923-1,REP
pd-102055685555901-1,DEM
pd-102058399151486-1,DEM
pd-102058879152281-1,DEM
pd-102060222675323-1,REP
pd-102060372429456-1,REP
pd-102061272491058-2,DEM
pd-102061272491058-3,DEM
pd-102061575865176-1,REP
pd-102071505773020-1,DEM
pd-102073385952843-1,REP
pd-102075855297074-1,DEM
pd-102077332446036-2,REP
pd-102079292151917-1,DEM
pd-102084885897705-1,DEM
pd-102087679098003-1,REP
pd-102088226039707-1,REP
pd-102089225507692-1,DEM
pd-102093457858043-1,REP
pd-102095125641253-1,DEM
pd-102095634680606-1,DEM
pd-102096187807457-2,DEM
pd-102096898291002-1,DEM
pd-102100289045900-1,DEM
pd-102107169283223-1,DEM
pd-102107802015878-2,DEM
pd-102111642328221-1,DEM
pd-102114779313599-1,REP
pd-102115894463866-1,REP
pd-102116209077704-1,REP
pd-102119272630985-1,REP
pd-102122512290176-3,REP
pd-102122795222485-1,DEM
pd-102126279075297-1,DEM
pd-102130042512440-1,DEM
pd-102131864854032-1,REP
pd-102134442522850-1,REP
pd-1021363541384039-3,DEM
pd-102137058999069-1,DEM
pd-102140764795479-1,DEM
pd-102142101657930-2,REP
pd-102142395772987-1,REP
pd-102144172600404-1,REP
pd-102145045211468-1,DEM
pd-102153842687081-1,DEM
pd-102155388790298-3,DEM
pd-102155495001968-2,DEM
pd-102159639143890-1,DEM
pd-102162132544616-1,DEM
pd-102162725816216-1,DEM
pd-102163596029688-2,DEM
pd-102165635680839-1,DEM
pd-102168248091880-1,REP
pd-102171465377212-1,DEM
pd-102172319090795-1,DEM
pd-102174315973568-1,REP
pd-102175265767553-1,DEM
pd-102176455936526-1,REP
pd-102176712079037-1,DEM
pd-102182265963309-1,DEM
pd-102184005856083-2,DEM
pd-102186809187537-1,REP
pd-102189882534884-1,REP
pd-102196228572047-1,REP
pd-102200179306290-1,REP
pd-102202302636162-1,REP
pd-102202437839341-NA,REP
pd-102203095774308-1,DEM
pd-102205999155970-1,DEM
pd-102212201598080-1,REP
pd-102213291734417-2,REP
pd-102213452439860-1,REP
pd-102217275999759-1,REP
pd-102222419164448-1,REP
pd-102223267818308-1,REP
pd-102223267818308-2,DEM
pd-102226952561964-1,REP
pd-102226959207512-1,DEM
pd-102228532018165-1,REP
pd-102230249080409-2,REP
pd-102230249080409-3,REP
pd-102230832417011-1,DEM
pd-102233025770183-1,REP
pd-102233492645089-1,DEM
pd-102235428546747-1,DEM
pd-102235559062417-1,DEM
pd-102235879304344-1,DEM
pd-102236692331862-1,REP
pd-102241828870529-1,REP
pd-102245475209438-1,DEM
pd-102245545464309-2,REP
pd-102245749851207-1,DEM
pd-102245852048635-1,REP
pd-102247244751256-1,DEM
pd-102247258936036-1,REP
pd-102247405438230-1,REP
pd-102247882590572-1,DEM
pd-102250488159136-1,DEM
pd-102250572380193-1,DEM
pd-102250722443647-1,REP
pd-102252122442327-2,DEM
pd-102255626515926-2,REP
pd-102257104725897-2,REP
pd-102261042659316-1,REP
pd-102261682386631-1,DEM
pd-102263688280674-4,REP
pd-102265655384688-2,DEM
pd-102266109215416-1,DEM
pd-102266165827327-1,DEM
pd-102267491585676-2,DEM
pd-102267949003799-1,DEM
pd-102270475781654-1,REP
pd-102272975633828-1,DEM
pd-102277115688995-2,REP
pd-102281192230784-1,REP
pd-102281724942742-2,DEM
pd-102282482417969-1,REP
pd-102283155688985-1,REP
pd-102285315906780-1,REP
pd-102285329198016-1,DEM
pd-102286039830596-2,DEM
pd-102287322041963-1,REP
pd-102291982324235-1,REP
pd-102294445696041-1,REP
pd-102297535056319-2,REP
pd-102299365927705-1,DEM
pd-102303134507801-2,DEM
pd-102307339232103-1,DEM
pd-102308672611139-2,DEM
pd-102311472504531-1,REP
pd-102311569249686-2,REP
pd-102312854670902-1,REP
pd-102315041409283-1,DEM
pd-102316305534118-1,DEM
pd-102317089813783-3,REP
pd-102317725753537-2,DEM
pd-102320082015886-1,DEM
pd-102321079133246-2,REP
pd-102322805231608-1,DEM
pd-102324345462668-1,DEM
pd-102327612557275-1,DEM
pd-102334432392030-1,DEM
pd-102335122352694-1,DEM
pd-102337919098694-1,DEM
pd-102341198978181-1,REP
pd-102343359167005-1,DEM
pd-102345822430335-1,DEM
pd-102349728946937-1,REP
pd-1023516414456183-1,REP
pd-102351969230142-1,DEM
pd-102356615153013-1,DEM
pd-102358192310136-1,REP
pd-102358742531884-1,DEM
pd-102359255363362-2,DEM
pd-102359255363362-4,REP
pd-102359908849186-1,REP
pd-102360031231889-1,DEM
pd-102360632636285-1,DEM
pd-102361708281533-1,REP
pd-102361831596090-1,DEM
pd-102362435427686-1,REP
pd-102363068159174-1,DEM
pd-102367399267031-1,DEM
pd-102368142375874-1,REP
pd-102374128716008-1,REP
pd-102383567862577-1,REP
pd-102387244727787-1,DEM
pd-102391291904684-1,DEM
pd-102392175228237-2,DEM
pd-102393992239549-2,REP
pd-102395528851697-2,REP
pd-102398419223880-1,REP
pd-102399085751204-1,REP
pd-102400749289254-1,REP
pd-102403145741647-4,DEM
pd-102412161901535-1,REP
pd-1024124037787269-1,DEM
pd-102413328550246-1,DEM
pd-102413723172970-1,REP
pd-102414239292566-1,DEM
pd-102419062646726-1,REP
pd-102419958039684-1,REP
pd-102420431749179-1,DEM
pd-102420758941618-1,REP
pd-102424745566113-1,DEM
pd-102426075388326-2,DEM
pd-102428395858879-1,REP
pd-102428395858879-2,REP
pd-102428625021383-1,DEM
pd-102431152350824-1,REP
pd-102431482417812-1,DEM
pd-102432685699079-1,DEM
pd-102434685432066-1,REP
pd-102435419132883-1,REP
pd-102441295320735-1,REP
pd-102442399164092-1,DEM
pd-102446508693720-1,REP
pd-102446967803970-2,REP
pd-102447628100658-1,REP
pd-102452592115798-1,DEM
pd-102453548665102-1,DEM
pd-102453948727433-1,REP
pd-102456444970237-1,REP
pd-102457512484576-1,DEM
pd-102459711431164-1,DEM
pd-102461952372938-1,REP
pd-102467921363097-3,DEM
pd-1024681364226225-5,REP
pd-102469245997805-1,DEM
pd-102476605134418-1,REP
pd-102477419316550-1,REP
pd-102478018153741-1,REP
pd-102479748495465-1,DEM
pd-102481039235976-1,DEM
pd-102481802017205-1,REP
pd-102484685967825-2,DEM
pd-102488402088794-1,REP
pd-102489995838861-1,REP
pd-102490548998601-1,DEM
pd-102490794676635-2,DEM
pd-102491467997007-1,DEM
pd-102491629013298-1,DEM
pd-1024984580892392-4,DEM
pd-102499165698230-1,DEM
pd-102508999070438-1,REP
pd-102511088927403-1,DEM
pd-102512749796623-4,DEM
pd-102512749796623-5,DEM
pd-102518965865609-1,REP
pd-102521652302842-1,DEM
pd-102521652302842-2,DEM
pd-10252353761-1,DEM
pd-10252353761-4,DEM
pd-102526514464016-2,REP
pd-102527004893192-1,DEM
pd-102527849881766-1,DEM
pd-102527849881766-2,DEM
pd-102531222304245-NA,DEM
pd-102531975130794-1,DEM
pd-102536202377920-1,DEM
pd-102538302572311-1,REP
pd-102540204580217-2,DEM
pd-102541962609425-1,REP
pd-102542824561640-1,REP
pd-102545665936532-1,REP
pd-102546759133492-1,REP
pd-102550085353112-2,DEM
pd-102559175705300-2,REP
pd-102559441486011-1,REP
pd-102567679311279-1,DEM
pd-102572202392985-1,REP
pd-102572202392985-2,REP
pd-102572695185979-1,DEM
pd-102574983169607-2,REP
pd-102579389208198-NA,DEM
pd-102583955559340-1,REP
pd-102584185603708-1,REP
pd-102587505639026-2,REP
pd-102589746451856-2,DEM
pd-102590137916214-1,DEM
pd-102591402558492-1,DEM
pd-102592959026-3,DEM
pd-102594815784045-1,REP
pd-102596605699985-2,DEM
pd-102597514865730-1,DEM
pd-102597548743019-1,REP
pd-102599165752466-1,DEM
pd-102600218874687-1,REP
pd-102600745778501-2,DEM
pd-1026092460777255-1,DEM
pd-102609981465026-2,DEM
pd-102613274770867-1,DEM
pd-102616092519769-1,REP
pd-102620971764266-1,DEM
pd-102624762127561-2,DEM
pd-102630125799107-1,DEM
pd-102642465448540-1,DEM
pd-102655668608030-1,DEM
pd-102658018862855-1,DEM
pd-102663263107932-1,REP
pd-102664789242869-1,REP
pd-1026660170712879-1,DEM
pd-102670071104302-3,REP
pd-102671714845734-1,REP
pd-102673099149094-1,DEM
pd-102675031291746-2,DEM
pd-102682681124239-2,REP
pd-102686644829999-1,DEM
pd-102687355755950-1,REP
pd-102690365505154-2,REP
pd-102690744797075-1,DEM
pd-102693305973806-1,REP
pd-102693612110382-1,DEM
pd-102693842247487-1,DEM
pd-102696861267120-1,DEM
pd-102702222351798-1,DEM
pd-102706748874254-1,DEM
pd-102715752583594-1,REP
pd-102719429277006-2,REP
pd-102721842537301-1,DEM
pd-102728205110465-1,REP
pd-102732012510766-1,DEM
pd-102734125953-3,REP
pd-102737402320396-1,DEM
pd-102739349166751-1,REP
pd-102740458802755-1,DEM
pd-102742052575328-1,DEM
pd-102748688472759-2,DEM
pd-102748842464994-1,REP
pd-102753512502461-1,DEM
pd-102754542118521-1,REP
pd-102757624532911-1,DEM
pd-102761038017535-1,DEM
pd-102761535891314-1,DEM
pd-102762569074376-1,REP
pd-102762941408351-1,REP
pd-102762964438534-3,DEM
pd-102766337757060-2,DEM
pd-102766337757060-3,DEM
pd-102769134675149-2,DEM
pd-102772488850033-1,DEM
pd-102777455340305-NA,DEM
pd-102778149232343-1,DEM
pd-102781252380971-1,REP
pd-102782071486-2,DEM
pd-102783665746113-2,DEM
pd-102783665746113-3,DEM
pd-102786837924759-2,DEM
pd-102787592418607-1,DEM
pd-102799217615-1,DEM
pd-102799269284010-1,DEM
pd-102800365712053-1,REP
pd-102800379062190-1,REP
pd-102800624641872-1,DEM
pd-102803334872880-1,DEM
pd-102806138011596-1,REP
pd-102806281114082-1,REP
pd-102809281915285-2,DEM
pd-102809722450155-1,REP
pd-102811111248236-1,DEM
pd-102821692318383-NA,DEM
pd-102824009034008-1,REP
pd-102831109143546-1,DEM
pd-102831742353507-1,REP
pd-102833588629049-1,REP
pd-102834475792789-1,REP
pd-102836715869577-1,REP
pd-102838249074138-3,REP
pd-102839294831181-1,DEM
pd-102839294831181-2,DEM
pd-102841328052963-2,DEM
pd-102841391590173-1,DEM
pd-1028454700573391-1,DEM
pd-102846434825096-2,DEM
pd-102847258762576-NA,REP
pd-102849265734654-1,REP
pd-102849282271034-1,DEM
pd-102852105960991-1,DEM
pd-102853209081310-1,REP
pd-102856214826544-1,DEM
pd-102860334912244-1,DEM
pd-102872465705584-1,DEM
pd-102872695698610-1,DEM
pd-102872949028550-1,DEM
pd-102877571215418-2,DEM
pd-102882428803484-2,DEM
pd-102891401869459-1,REP
pd-102893156708814-1,DEM
pd-102893156708814-3,DEM
pd-102895265681616-1,DEM
pd-102899442369798-1,REP
pd-102900452387612-1,DEM
pd-102903994595828-1,REP
pd-102909996011-4,DEM
pd-102915432508427-1,REP
pd-102918395864365-2,REP
pd-102922905902788-1,DEM
pd-102923638995555-2,REP
pd-102926725680984-1,DEM
pd-102926725680984-2,DEM
pd-102926725680984-3,DEM
pd-102926725680984-4,DEM
pd-102930094849548-2,DEM
pd-102931382507143-1,REP
pd-102931712420431-2,DEM
pd-102936818445278-1,DEM
pd-102937805714980-1,DEM
pd-102939779047901-1,REP
pd-102942215753985-1,DEM
pd-102946533154278-1,DEM
pd-102949892550412-1,DEM
pd-102956141876707-2,DEM
pd-102958125514970-2,REP
pd-102963032569632-1,REP
pd-102964297849277-1,REP
pd-102967861747910-1,DEM
pd-102977988904134-1,REP
pd-102982808969825-1,DEM
pd-102986821125273-1,DEM
pd-102988084816186-1,REP
pd-102989639013880-1,DEM
pd-102991168637422-1,DEM
pd-102992542355514-1,REP
pd-102996678004943-2,REP
pd-102997219006903-1,DEM
pd-102998678452131-1,DEM
pd-103007115417996-2,REP
pd-103007708959734-1,REP
pd-103009819279293-1,DEM
pd-103015949209114-1,DEM
pd-103017988391677-1,DEM
pd-103018805822058-1,REP
pd-103019492027033-1,REP
pd-103026384819654-2,DEM
pd-103027801954157-2,REP
pd-103028292119621-2,DEM
pd-103028765046689-1,REP
pd-103036548499263-1,REP
pd-103036958927760-2,DEM
pd-103048587920360-1,DEM
pd-103048662556804-2,REP
pd-103049142505607-1,REP
pd-103058101976042-1,REP
pd-103062615901701-1,REP
pd-103063752157965-1,DEM
pd-103064999100788-1,DEM
pd-103067581133922-1,REP
pd-103067581133922-2,DEM
pd-103067745861422-1,DEM
pd-103071165537576-1,DEM
pd-103071931289626-2,REP
pd-103075334816156-1,DEM
pd-103075656740-1,DEM
pd-103078511380551-2,DEM
pd-103080539124105-1,DEM
pd-103081958950029-1,DEM
pd-103088462511012-1,DEM
pd-103093155905640-2,REP
pd-103094685659081-3,REP
pd-103095039064452-1,DEM
pd-103095039064452-2,DEM
pd-103097324374299-2,DEM
pd-103097593231630-1,REP
pd-103098661893624-3,DEM
pd-103098788067191-1,DEM
pd-103102244626749-1,REP
pd-1031034460276823-2,REP
pd-103104124449459-6,REP
pd-103104308785760-1,REP
pd-103105385642653-1,REP
pd-103106751793240-1,DEM
pd-103107673066457-1,REP
pd-103109769744043-1,REP
pd-103110475612550-1,DEM
pd-103110475612550-2,DEM
pd-103111815086037-1,REP
pd-103112425818070-2,DEM
pd-103121112209291-2,REP
pd-103122508999483-2,DEM
pd-103127322583565-1,DEM
pd-103130484963245-1,DEM
pd-103130485266472-1,REP
pd-103131778682836-2,REP
pd-103133401393310-1,DEM
pd-103133401393310-2,DEM
pd-103133958672721-1,REP
pd-103134612385165-1,DEM
pd-103137469174444-2,REP
pd-103139722402799-1,DEM
pd-103144635689136-1,REP
pd-103147158818327-1,DEM
pd-103147349053485-1,REP
pd-103147688330160-1,DEM
pd-103154282329683-1,REP
pd-103156467999536-2,DEM
pd-103164049259746-1,REP
pd-103164432518853-1,REP
pd-103165701275991-2,REP
pd-103168345844378-1,DEM
pd-103169645186398-1,DEM
pd-103169852376185-1,DEM
pd-103170662527852-1,DEM
pd-103171661289936-2,DEM
pd-103171942538138-1,DEM
pd-103175021296846-2,DEM
pd-103175021296846-3,DEM
pd-103175438919905-1,DEM
pd-103178349231657-1,REP
pd-103183448399718-1,DEM
pd-103188198173962-2,REP
pd-103191432013360-2,DEM
pd-103192025621823-1,DEM
pd-103192501961937-1,REP
pd-103193475762285-1,REP
pd-103198968022739-1,REP
pd-103200612340740-1,REP
pd-103202619207987-1,DEM
pd-103205318983011-1,REP
pd-103207942581217-1,DEM
pd-103208741055060-1,DEM
pd-103208741055060-2,REP
pd-103213458030761-1,DEM
pd-103213601095503-1,DEM
pd-103214315492943-1,REP
pd-103217389048655-1,REP
pd-103219135756682-1,DEM
pd-103220924789843-2,DEM
pd-103221545591170-1,DEM
pd-103222435653617-1,DEM
pd-103222852034506-1,REP
pd-103228068962655-2,DEM
pd-103231075731287-1,DEM
pd-103236608177-4,DEM
pd-103238345693467-1,REP
pd-103240702542605-1,DEM
pd-103241275315236-1,REP
pd-103245232453109-1,DEM
pd-103247591627255-2,DEM
pd-103251379029448-1,REP
pd-103254751059262-2,REP
pd-103254964473577-1,DEM
pd-103257159192082-1,REP
pd-103257828507848-1,REP
pd-103259894574291-1,REP
pd-103267682412847-1,REP
pd-103271398936374-1,DEM
pd-103276035256371-2,DEM
pd-103277979170724-1,DEM
pd-103285192227486-1,REP
pd-103290251256493-3,REP
pd-103294229141820-1,DEM
pd-103298862293507-1,REP
pd-103303832324214-1,REP
pd-103309041435006-1,DEM
pd-10331123781-3,DEM
pd-1033137046774609-2,DEM
pd-103313742517590-1,REP
pd-103315464587143-1,DEM
pd-103315464587143-NA,DEM
pd-103316282487198-2,REP
pd-103331191362482-3,DEM
pd-103331398772229-1,DEM
pd-103331558424923-1,DEM
pd-103332724345820-1,REP
pd-103337852000267-1,DEM
pd-103338208868710-1,DEM
pd-103342751342043-1,REP
pd-103353215669842-1,REP
pd-103355385129734-1,DEM
pd-103355385129734-NA,DEM
pd-103356594442239-1,REP
pd-103357521722468-3,DEM
pd-103366416397616-1,DEM
pd-103366416397616-3,DEM
pd-103366880170985-2,REP
pd-1033693476679014-1,REP
pd-103375239224342-1,DEM
pd-103375628943529-1,DEM
pd-103382901323559-1,DEM
pd-103384182271676-1,DEM
pd-103384361855818-2,REP
pd-103384702239864-1,DEM
pd-103386165878173-1,REP
pd-103386799089799-1,DEM
pd-103387475108048-2,DEM
pd-103387588977335-1,DEM
pd-103392492470276-1,DEM
pd-103397279242377-1,REP
pd-103404718607148-2,DEM
pd-103404957668303-1,REP
pd-103405747975934-2,DEM
pd-103405968981599-1,REP
pd-103407591500380-1,DEM
pd-1034125823294525-3,DEM
pd-103414022055212-1,REP
pd-103416472512393-1,DEM
pd-103420761023331-2,DEM
pd-103426858855557-2,REP
pd-103432148711184-1,DEM
pd-103433795554460-2,REP
pd-103435904701617-1,DEM
pd-103438647742635-1,DEM
pd-103438682026184-1,DEM
pd-103439945466570-1,DEM
pd-103440324848239-1,DEM
pd-103440639033762-1,REP
pd-103447559150987-1,DEM
pd-103450967796339-NA,DEM
pd-103451285500982-1,DEM
pd-103452089199853-2,REP
pd-103452279103881-1,DEM
pd-103454963020632-3,DEM
pd-103456219115981-NA,REP
pd-103457211378848-1,DEM
pd-103458075262701-2,DEM
pd-103458772539806-1,REP
pd-103461832344139-1,REP
pd-103462479704439-1,REP
pd-103469828736925-1,DEM
pd-103474202232363-2,REP
pd-103476615536116-1,DEM
pd-103476889204558-2,REP
pd-103480912440349-1,DEM
pd-103481621957378-1,DEM
pd-103481651030324-1,REP
pd-103482269154208-1,REP
pd-103482342154127-2,DEM
pd-103482538845527-1,REP
pd-103482539071664-1,REP
pd-103483474592239-2,DEM
pd-103489191788961-3,DEM
pd-103496691094956-2,DEM
pd-103500145763989-1,DEM
pd-103506415849219-1,REP
pd-103508222120247-1,REP
pd-103510721077820-3,DEM
pd-103513359127353-1,DEM
pd-103514794721448-1,DEM
pd-103524157880128-1,REP
pd-103524722211240-1,DEM
pd-103526379114991-1,REP
pd-103526379114991-2,REP
pd-103526419102557-1,DEM
pd-103526514708833-1,DEM
pd-103528309096064-1,REP
pd-103528309096064-3,DEM
pd-103528351561214-1,DEM
pd-103530021364583-1,REP
pd-103530535366696-1,DEM
pd-103531435661468-1,REP
pd-103531607822207-2,DEM
pd-103531607822207-3,DEM
pd-103533215815113-1,DEM
pd-103536452290573-1,DEM
pd-103536678898178-1,REP
pd-103538062435855-1,DEM
pd-103538065640898-1,REP
pd-103540342133358-1,REP
pd-103543539189251-1,DEM
pd-103543615812540-1,REP
pd-103544335539310-2,REP
pd-103546041918141-2,REP
pd-103546351703577-3,REP
pd-103546351703577-7,REP
pd-103547588532535-1,REP
pd-103552914774916-2,DEM
pd-103552914774916-3,DEM
pd-103552914774916-NA,DEM
pd-103557222356085-1,REP
pd-103565082083175-1,REP
pd-103565195134756-1,REP
pd-103565285756445-1,REP
pd-103565405623405-1,REP
pd-103571462177975-1,REP
pd-103574887826270-1,DEM
pd-103579495612303-NA,DEM
pd-1035832956466358-5,REP
pd-103584082260908-1,DEM
pd-103586319008350-1,REP
pd-103587172254592-1,DEM
pd-103588388469410-2,REP
pd-103593795393813-1,REP
pd-103595391295716-2,REP
pd-103596825815948-1,REP
pd-103597034685122-1,DEM
pd-103600172276574-1,DEM
pd-103601181218781-4,DEM
